Easting,Northing
520610,187520
521117,184031
521117,184031
522220,182980
522710,184610
522710,184610
522810,187000
519560,183770
522300,183830
518250,185150
516280,186540
521720,186810
521900,186250
517140,184580
517140,184580
517140,184580
519450,188830
517588,186234
519450,185810
518570,188050
521270,183740
520860,186280
522140,183510
521710,186800
521710,186800
524580,183360
521660,183320
517765,184707
521728,185496
519120,186120
519120,186120
519120,186120
520340,186510
520340,186510
518040,185040
516586,185542
516586,185542
518070,184895
519830,184350
520900,185140
520900,185140
520370,186710
519010,184820
518020,183530
523420,184490
519500,184650
520760,184490
521120,184060
517350,188840
521570,185760
520970,186200
523450,186190
519390,186330
525420,183220
519220,189530
522380,183850
520257,188707
520180,184470
519170,186180
523990,183070
519674,183420
521620,185710
521160,185870
520520,188540
522060,183120
522060,183120
522060,183120
516280,188060
520480,188380
518590,185270
522050,183680
521870,183110
517520,188930
520360,189730
522120,186550
520020,182760
520760,186340
518440,185240
522130,183250
518900,185420
520920,183920
516990,185020
521810,185470
524270,184130
523560,184430
519730,183220
524810,184420
519840,186840
521806,183375
523740,185520
524057,185205
521190,184170
520700,184710
517070,185080
524690,184580
520650,185080
524800,184430
518270,188440
520900,183970
523740,185520
517640,185240
517730,183890
520150,184080
520150,184080
524240,185170
523070,186730
525310,182750
525310,182750
525310,182750
525310,182750
525310,182750
522140,183040
522000,184800
518280,185170
518280,185170
519410,186400
518630,185490
518400,185290
518400,185290
518400,185290
518400,185290
518280,185170
518070,184890
524960,184030
523870,185640
520670,184990
522210,185200
518050,185050
518140,183840
518140,183840
516550,188220
516550,188220
516550,188220
519800,186590
519020,185110
519020,185110
519020,185110
523330,184260
520820,186290
520830,183930
520720,183910
523880,185630
518300,187610
521160,185870
518160,183270
519510,183680
520240,186790
522020,185040
523030,183850
519130,186630
521100,184050
517350,184980
519870,184297
519870,184297
520470,187010
516940,185200
516940,185200
516940,185200
518070,184890
523510,184990
519840,184360
518280,187370
522040,184760
524980,184190
524980,184190
520250,188680
520250,188680
525000,184060
521160,185870
520990,186160
519790,188830
516570,186110
518800,185230
518800,185230
518800,185230
518280,185170
519180,188710
519670,186570
521800,185540
522600,183090
516970,185100
523710,185840
516630,188300
516630,188300
517320,188830
517320,188830
517320,188830
522140,183040
518660,188380
524310,185080
525310,182740
524520,184820
524530,184800
523380,186330
523190,186570
523190,186570
519880,184300
524120,184610
520000,189930
521170,186090
519820,183450
523350,183440
518230,185140
524880,184310
518260,183940
518510,185230
521030,186160
525410,183230
518480,186290
522110,184690
518600,185890
522220,184780
518000,188910
521620,183480
524780,184450
522240,184760
524440,183620
518270,187110
516780,185490
524690,184570
519440,188810
518550,183570
518550,183570
523440,184610
516900,185300
521440,185350
519450,184950
521930,183250
519260,184820
518170,185100
522270,183700
522270,183700
522270,183700
521460,183390
522500,186750
522500,186750
522500,186750
522500,186750
522500,186750
522130,183050
522130,183050
522180,187100
522620,186470
521970,185130
518990,188770
518990,188770
518990,188770
522950,183700
522950,183700
519030,185800
517400,188870
517400,188870
522950,186840
519670,186580
523190,186560
516740,188410
521320,183720
518110,186180
524050,185390
518600,185890
520470,187040
521530,183660
521860,185950
521860,185950
522160,184850
522160,184850
522160,184850
522160,184850
518050,184950
522960,184640
519430,186060
521700,183330
521700,183330
520980,183900
520980,183900
522060,184980
517400,188820
521990,184810
521700,183330
517810,186250
520890,183960
520890,183960
524190,185230
524190,185230
524190,185230
517580,182999
523600,183220
519330,188740
518480,186190
520230,187250
525350,183010
519920,189140
519920,189140
522380,184060
522380,184060
522660,184610
521430,185790
521210,185960
521450,185880
521327,186510
520920,186220
520140,184450
520140,184450
518410,185280
519640,185770
519640,185770
519640,185770
521260,184310
520190,184480
523210,184670
523210,184670
524790,183050
524790,183050
524830,183050
524730,183070
524810,184420
524760,184480
524680,184590
524680,184590
524650,184650
524050,185390
524050,185390
524960,184220
524960,184220
524960,184220
524935,184245
524935,184245
524300,185100
524740,184510
524220,185190
524870,184320
517720,188970
517720,188970
517830,188960
519020,188760
516220,188030
518820,188800
516550,188210
517920,188930
519000,188780
515880,186150
515890,186180
517250,188780
516270,188060
516270,188060
517910,188940
517910,188940
517910,188940
516350,187020
516570,188230
516570,188230
516570,188230
517140,188730
521180,183800
519320,188740
520950,186120
520950,186120
520950,186120
521110,184060
521110,184060
522160,187090
523810,184510
519130,184130
520790,186310
518180,184270
520230,188670
522360,184690
518050,183760
521650,183510
523100,184000
518160,185930
524650,184290
523180,182750
523440,184600
523440,184600
519743,184130
523190,184670
518480,188850
521230,186240
523560,185390
524860,184340
522770,186430
522770,186430
522770,186430
516300,188040
518390,185470
523320,182710
519090,183880
520320,186630
521750,186400
520310,186620
517390,187110
518590,184020
520460,183950
520430,190030
523260,184640
519360,188760
518620,186250
518150,184420
520380,184500
524610,183270
521200,183810
522140,183040
523950,183470
521250,183740
520520,187520
520520,187520
518280,186150
516440,186770
516440,186770
519560,183910
520380,186590
520250,188680
520250,188680
521490,184810
517580,183000
517580,183000
518910,185450
518910,185450
520290,184570
518880,185250
518450,185540
519430,188800
519160,186640
520260,188890
520260,188890
523180,185900
523180,185900
519820,184410
519820,184410
522140,183050
518880,185290
525380,183310
524440,184100
520670,185060
520670,185060
516740,185470
521860,185950
521520,185800
521520,185800
522230,187110
519100,186050
522420,184290
518620,186230
520640,184270
520640,184270
517140,188720
523500,186130
519580,183950
519580,183950
518560,185230
518720,185250
518720,185250
521450,186650
521450,186650
518290,186650
518470,184870
518270,187230
518850,185640
518030,185050
518950,186150
520950,185110
520950,185110
520950,185110
520950,185110
520950,185110
522950,184630
522950,184630
522340,183920
520400,186570
517940,183710
518270,187020
519100,186040
519100,186040
522050,184990
522050,184990
516970,185160
522040,183140
518480,186170
524050,185380
522890,184620
522890,184620
516930,185250
524610,183270
522460,184650
523430,184890
520690,185110
523550,186050
517600,183380
520990,185440
520750,183910
522590,184630
520270,184030
524250,183930
516780,185470
524240,182990
524240,182990
521490,184660
524740,184510
524180,184020
521430,184600
520600,189160
521093,185234
522630,184620
521190,185960
522810,186980
516240,185690
522970,185740
521190,183830
519180,188720
522360,187150
518310,188880
522530,184640
522530,184640
521180,186100
521180,186100
519610,186580
524720,184500
521780,183390
518060,184890
524220,184290
519180,186770
520340,186680
520340,186680
519880,186590
520830,183940
518680,187680
520270,189940
523370,186340
524720,183950
520310,186620
521370,183700
520760,184560
524630,184670
520280,186200
517860,185070
522660,184760
522660,184760
522660,184760
517698,183964
521530,184540
522130,187100
519790,188780
516400,186920
516680,185500
518990,185830
519200,186160
521260,184310
522822,186993
523530,185400
524220,184280
523770,185590
517600,183360
518870,188370
519690,184040
519080,183510
523340,184610
523790,182850
523790,182850
520640,184040
517450,188540
520500,183930
523660,185340
518950,185600
520210,189310
523220,184180
522480,185210
522180,184800
517060,188670
517940,185060
517940,185060
522940,184630
519340,188350
519340,188350
519840,184360
521500,184800
519550,183880
518270,188440
524050,184370
524050,184370
522110,183240
523100,186690
518670,186030
519420,183920
521180,184160
521180,184160
521180,184160
522680,182920
522680,182920
520960,186210
518480,186190
521220,186180
523120,182740
518290,187480
518690,183830
518230,185140
519290,188730
521180,186090
521180,186090
517940,185060
521640,185700
521260,185930
521260,185930
521990,184810
518380,187840
523000,183350
515880,186160
515880,186160
517920,185060
524800,183970
519730,184180
519730,184180
521470,183620
519310,186240
520220,189570
520220,189570
522520,184640
522520,184640
522520,184640
522680,187150
524620,184680
521630,183130
521170,183860
521170,183860
521170,183860
518550,185230
521810,185510
518070,183800
518070,183800
519670,183450
518270,187070
518080,183800
521950,183230
522430,187170
522430,187170
523210,184660
522060,184980
524172,184364
523440,184600
516160,187550
517920,188930
517920,188930
517920,188930
519180,188670
524080,185360
521430,185670
520670,185070
518640,184090
521120,186100
520520,188540
521680,183060
521200,185400
523500,184950
523500,184950
521160,185850
518190,185240
518190,185240
522020,183150
522020,183150
522020,183150
522020,183150
522210,184550
519450,184680
518850,185640
518850,185640
518850,185640
520550,186470
519850,187160
519850,187160
517850,186240
521600,186280
518910,185210
518050,183500
520940,186220
518170,183260
522150,184860
518340,188880
516090,187800
517780,185060
517820,186250
520130,184330
520130,184330
520900,186220
523390,183570
521560,184800
517940,184600
521970,183480
516870,186320
524990,183670
524890,184060
516940,185200
520830,183930
520830,183930
520830,183930
518700,183840
521170,185360
523120,184040
519186,186149
519260,184830
520280,184040
523680,185870
520290,189710
520290,189710
519650,184570
519540,184630
522970,184400
522970,184400
519410,184700
519410,184700
521840,184810
520690,186370
521279,185917
521780,183380
521170,185760
520720,185120
519160,184710
523810,185710
521730,185630
523720,183260
523720,183260
519140,186630
519350,186280
519490,186650
517610,186240
516050,187930
516050,187930
516050,187930
516050,187930
518480,186200
519820,187210
519820,187210
522200,185080
525380,183620
518220,184440
520660,185060
524660,184450
524660,184450
521160,185860
521645,183346
518200,183200
516690,185700
522460,184500
522310,182950
522310,182950
521160,185870
520830,183930
520830,183930
521140,183360
520020,182750
520790,183920
518920,185630
523010,185470
521340,184440
524420,184980
524420,184980
521120,183500
521120,183500
519770,182930
521120,186110
519650,184570
522010,183550
523320,183660
518020,185050
518020,185050
521730,185630
521730,185630
521730,185630
521160,186020
521160,186020
518340,186160
518310,188890
518310,188890
524190,184020
519400,188210
519490,183930
516460,186430
522060,184980
522060,184980
520840,185150
518150,184430
524630,184660
519410,186700
519410,186700
519410,186700
518930,185510
519490,183675
520420,183970
520930,186160
523410,184490
524630,184660
515930,185460
520750,186340
524650,184640
519770,188830
524980,183040
523510,183120
517180,185030
517180,185030
521210,185110
521210,185110
522290,186250
518330,185200
518900,185410
518900,185410
518520,183920
517620,186060
519310,186250
520680,185070
521160,185870
520250,188830
519650,184580
523620,185510
523620,185510
518100,183390
524860,184330
522280,184700
522140,183050
518510,187030
522620,185390
522620,185390
521050,183460
518290,187480
520770,185120
520770,185120
520770,185120
520770,185120
520770,185120
520770,185120
520770,185120
524610,183270
524650,184630
521370,184150
516930,188570
516090,186350
521410,183330
521410,183330
519670,186580
521610,183290
521470,185090
519250,184840
523410,184480
521650,183500
521530,185790
521070,183870
518520,183920
521500,185780
520890,186240
521890,184820
520710,183900
518270,187010
520280,184430
517630,188430
520160,184080
520790,184070
518360,185220
520250,188670
521620,183820
519460,186500
519390,184720
521150,185400
518430,185240
522180,184590
518270,187020
521430,183660
517850,188950
520400,188580
520400,188580
520770,185120
520650,185050
523100,186290
519180,188660
519180,188660
523790,185740
521080,183860
521080,183860
522880,184620
522880,184620
517150,186200
523060,186740
523060,186740
523060,186740
523680,185880
522220,184780
520510,184790
520660,185060
518160,183900
519790,184450
518330,185200
521440,186640
521440,186640
516050,186330
516050,186330
518190,184150
522490,184850
521860,185300
519110,188700
521870,185250
521870,185250
523410,184490
519160,188690
519770,182960
519770,182960
524830,183970
523230,184650
521960,185140
518130,183890
518130,184680
518480,186190
519520,183720
519520,183720
517360,188850
518140,184480
519370,184740
523710,184380
522460,184500
521400,185490
523800,185670
523330,184740
524430,184460
523470,182870
520820,186290
520820,186290
520760,186330
522240,185070
519420,186430
521490,183590
518170,185100
519800,184440
521050,186250
519210,188720
520140,184340
524270,183910
520430,183960
521640,183500
516150,187630
520510,183050
522360,186070
518630,187240
521100,183390
518780,189620
518780,189620
518780,189620
518780,189620
518780,189620
519870,184290
518280,187340
520840,188470
518220,185190
522810,186990
522090,185010
521140,183940
523490,186110
522220,185200
522220,185200
522220,185200
522220,185200
517110,184700
518040,183760
519340,188750
516770,185500
516280,188060
520670,183900
521160,186080
520670,186390
517640,184000
520900,185150
520900,185150
520900,185150
520900,185150
525000,183660
525000,183660
519560,184630
524180,184030
521130,184430
520670,185010
522050,184750
518720,188470
519390,186590
520860,188480
524610,183270
518300,187590
517150,186200
518350,183940
520660,185090
519440,186580
522580,184630
518090,183810
519165,186180
516570,185960
518880,185292
521600,185730
518900,185380
519130,188760
522620,182990
525310,183690
523410,184490
517980,183480
520260,183000
521520,183530
518760,187120
523270,186470
522830,186990
523250,186500
523250,186500
523250,186500
523670,185890
522960,186840
522960,186840
523410,186300
523410,186300
523190,186580
521290,188650
523250,186510
523890,185620
523670,185890
523880,185620
523880,185620
522950,186850
523560,186030
522980,186830
522980,186830
522980,186830
523860,185650
523620,185940
519740,183060
524430,183630
524430,183630
519517,183681
519517,183681
519320,182470
519320,182470
517600,183410
513380,186380
513470,188350
513470,188350
513470,188350
511360,189760
517280,192210
517980,189890
517980,189890
517980,189890
514529,187132
514220,188350
514220,188350
513493,189323
517060,192320
517060,192320
511958,189767
515450,188660
514540,187610
514540,187610
516920,190050
515020,191870
513625,188684
515592,191851
515592,191851
518360,189735
518360,189735
515540,189590
517370,191120
514615,191425
513910,190000
513998,191347
513998,191347
517990,189890
516750,190590
517553,191121
517553,191121
517990,189890
517990,189890
517990,189890
514950,187970
515210,190930
515180,188310
514370,191400
517020,192320
515205,190370
516833,189498
513185,187865
513185,187865
512077,189671
514000,186430
518910,191270
518460,189700
512995,191260
514911,187803
514080,186905
511650,190420
516780,192160
514910,187760
514910,187760
512700,186410
512700,186410
518510,190140
513580,186850
518280,189880
518280,189880
519410,191090
515255,189650
515620,189067
516970,190520
516970,190520
517977,189896
513690,186450
511500,189470
513330,186370
517570,192600
515606,185913
518850,189500
518410,192540
515090,188140
512670,186470
516450,192130
515895,188170
515460,188420
514629,186850
514220,188350
513640,188710
519045,189000
514220,188350
513610,187340
515710,188390
515840,190760
516600,190500
512070,188790
515510,191700
512190,189375
513970,186740
515350,189680
513380,186260
514910,187800
515500,187790
515070,191320
517540,192090
512970,187680
514430,187520
516350,189330
518260,189870
516240,193190
512830,191750
511890,187890
515080,188180
512470,186250
512470,186250
512470,186250
515090,191520
516070,189340
514640,191420
516350,188670
515500,185760
513330,188150
517980,190710
515590,187780
515080,190780
515760,189490
512100,188160
512920,186030
517980,192690
515110,193590
515920,188120
513930,187520
513520,188950
515640,188690
515080,188040
513370,187130
514450,187550
514450,187550
514450,187550
515730,186090
519030,189050
519050,188970
518990,190790
515560,188240
514240,186370
512990,187040
513440,186050
515680,187820
512330,190850
512080,188960
516890,192250
516890,192250
517820,192550
517820,192550
517820,192550
517820,192550
514290,187540
517120,189590
517500,189770
514310,189410
517650,190610
513920,186700
512870,186000
515870,189340
514680,189390
513420,188280
513420,188280
514920,189550
514920,189550
513900,190540
514400,188870
515140,189780
516580,190520
515080,188270
513800,185870
513800,185870
515880,188420
515880,188420
514320,190740
513100,186760
518980,189270
513310,186410
512500,185620
513330,186370
517000,188990
512880,186100
517780,192010
512960,187270
512960,187270
514920,188850
516750,189470
512180,186960
512150,190760
512990,187040
512260,189290
516770,192190
515150,189600
515150,189600
515150,189600
516620,192220
516620,192220
514140,187240
518410,189770
514210,186340
514210,186340
513640,188720
513640,188720
513160,187850
513160,187850
514680,186900
518190,190060
515140,191550
515050,190070
512190,188720
512190,188720
513720,188880
513720,188880
513750,190950
513750,190950
517470,192560
513650,186010
512990,187040
512990,187040
518350,191240
512540,191050
513710,192530
515410,189400
512490,191010
512490,191010
516190,190750
516190,190750
514650,189460
518270,189900
517080,190330
512770,186260
514890,186830
519120,191490
516630,192710
513380,188240
513380,188240
514190,188920
517260,189290
515910,187900
516770,192580
512970,187640
512970,187640
514310,186430
515520,191890
515010,188590
518470,190350
513390,188230
514440,187530
514340,188650
514330,187360
518950,191440
514530,188490
517500,192570
514410,190640
511230,189990
515300,192070
516990,192340
519780,190520
512130,189590
513560,188580
515600,189100
517360,192480
515570,188260
513450,187000
514800,190060
519210,190940
514200,190600
514110,186220
517390,191970
515580,188850
512630,186130
514910,188180
516080,189340
517470,190220
515800,187860
515800,187860
512670,185910
515070,191550
515010,191510
515480,186300
517780,191080
513180,187230
517990,190710
517750,191190
514550,186910
516080,189330
516080,189330
512970,187160
517610,192600
518270,190210
515510,185770
514900,188900
514900,188900
518100,189910
513870,190710
515620,187800
518460,190350
518410,189770
514190,190630
515050,191200
517140,190690
513510,189360
513510,189360
519120,191410
519120,191410
517800,191050
517800,191050
517800,191050
514640,189480
513390,187370
517510,192580
513430,185810
515900,188160
515900,188160
512610,189100
512690,189120
516930,192390
515690,188440
517980,190710
518130,189910
514810,189100
514430,186990
517010,192320
515080,190780
517050,190910
513400,189210
513400,189210
513010,187750
513380,186270
516150,190410
516330,189350
513450,192180
513450,192180
513450,192180
513380,186260
513380,186260
513390,188230
515880,188160
515880,188160
515010,188580
515010,188580
515840,188230
513260,186490
513260,186490
513260,186490
513260,186490
513260,186490
513260,186490
513260,186490
513530,188900
513600,188650
515140,188030
514370,189420
515600,187800
515600,187800
512990,187040
513070,187220
516060,190590
518900,191410
518200,192780
515280,189660
514700,190430
514700,190430
514700,190430
517800,189840
511260,190100
514800,193050
515060,190810
515060,190810
515160,186770
515640,188940
513590,188630
515570,187800
517880,192690
517880,192690
517880,192690
519140,190310
515180,190390
517390,191970
515260,191590
515260,191590
516500,192230
517010,190830
517050,192320
515410,189670
513070,187640
514200,187230
517930,190820
515030,188430
515030,188430
516990,189550
515770,188110
514750,186890
512530,186810
514160,190710
515470,185580
511980,189740
512550,187370
513810,189030
512970,187350
515660,186150
515660,186150
514910,187780
515200,186550
513240,186540
513920,187530
515300,186440
515590,187800
514980,188010
514980,188010
516850,192230
514630,186860
515110,191540
514830,186780
515590,191840
513270,188010
513270,188010
518200,190000
512180,189570
515390,191640
513470,189140
514230,190840
513380,186270
515240,193770
515240,193770
514390,190700
516710,190570
518950,191440
518200,190000
513350,185360
513830,189040
518460,190360
511630,189870
517048,192320
518500,189700
515110,190720
515110,190720
517930,190820
518190,190070
518580,189620
515800,191010
515580,187800
518040,190540
517610,189450
514650,191430
514050,190720
515590,189200
515580,187790
516990,189860
518330,189820
516970,189890
515900,193470
513330,185780
515130,189620
513380,186260
513990,191400
513990,191400
514450,189100
515170,187070
518810,191080
517200,189360
513560,188560
513560,188560
514630,186850
513450,192180
515360,190010
517780,189840
517780,189840
513640,187900
513640,187900
513640,187900
515640,185980
512530,189500
514320,189410
513640,186400
513640,186400
513640,186400
512310,189200
518220,191220
513390,186270
515290,187890
519220,191590
519220,191590
514230,187160
517090,191050
517090,191050
517090,191050
512960,187220
515690,188470
514900,187790
513010,186980
513010,186980
519020,189000
514560,186760
512110,189650
514280,186410
513610,187440
519260,190970
519030,189090
519030,189050
519030,189050
519030,189050
518880,189460
519100,188830
518660,189590
514460,189890
514460,189890
514460,189890
518620,189813
523830,189460
524180,196480
524690,196400
525820,194010
525820,194010
526820,187580
524480,196880
527030,188790
527030,188790
528400,190610
525554,190079
525080,189400
519590,194640
529040,194160
529040,194160
529040,194160
529040,194160
525790,189020
525600,194010
521990,187730
519390,191830
521232,191603
520881,195285
520580,189870
520580,189870
521900,191390
521900,191390
521060,191580
524670,190260
525050,189400
528370,191490
518240,192880
519250,191620
517549,194446
524620,186250
524620,186250
524620,186250
523335,196375
527020,189880
521910,191070
522930,188580
525050,186330
527260,189520
527260,189520
528500,192750
521710,189460
527863,191298
525350,190880
526870,191870
526870,191870
528922,191775
528922,191775
528922,191775
528922,191775
525660,191250
523580,190020
523580,190020
520070,190530
520070,190530
520070,190530
525520,192160
524570,187000
520810,195133
528540,191570
522730,187350
525090,190550
520979,192082
520979,192082
523850,185760
523390,187620
524990,189400
528310,191010
524560,189340
527329,192318
520100,190520
524090,188820
528340,190720
525300,195870
525300,195870
524060,185930
522440,190330
519380,191810
519380,191810
519380,191810
519380,191810
526330,192339
525910,195250
520910,192870
521280,188980
524240,189180
525300,195870
528440,190550
525630,191220
524550,187830
527030,188790
527030,188790
527030,188790
518587,193044
528370,190900
526353,194252
526353,194252
521840,188290
521840,188290
521840,188290
521840,188290
521850,189450
521850,189450
521850,189450
521230,192560
521270,189000
521620,192350
524880,190120
526870,192350
526090,192520
525130,190610
525290,190830
525210,190650
522840,187330
526480,191100
523570,187890
523240,187530
523240,187530
520090,190510
524870,190020
527260,189540
525730,195880
524310,186760
526420,193900
526420,193900
526420,193900
520230,190630
524380,188000
523630,187990
519230,191650
525360,195840
524600,186240
520450,190030
520450,190030
528600,191620
521620,190150
526600,190640
528360,190840
528360,190840
523670,195750
526360,196140
521580,191130
521580,191130
521580,191130
526320,192690
526320,192690
522400,189080
526350,193310
525480,195780
527300,189060
527300,189060
525235,190755
524690,189390
523850,186360
527160,189470
522580,187255
519220,191600
523850,187730
523150,187730
520500,190870
525370,195845
526054,194928
525930,188380
525680,191280
518750,192190
518750,192190
518750,192190
518750,192190
523470,188000
523470,188000
526070,189760
521130,191300
525500,189080
520000,190600
522110,190870
522110,190870
524530,187850
524530,187850
525950,195830
524800,189240
519230,191610
521720,189470
521720,189470
528460,191290
525000,196120
518597,193090
522640,188920
523770,188610
520250,191190
525740,192060
525740,192060
517401,194420
521020,189330
527540,192240
524580,187770
527760,192250
519470,192010
523733,189429
523733,189429
525730,192050
525730,192050
525730,192050
523520,187900
523660,189940
523310,187810
521680,188450
519350,192440
521600,192390
524608,186283
524130,189020
524130,189020
527990,191360
520000,190600
524580,194280
522980,196160
523510,190050
520920,192120
525030,196060
525910,191530
527210,195290
524370,196890
520210,190610
519250,191580
525740,192020
523290,189370
523290,189370
528320,191080
519730,191300
519180,191680
519180,191680
519180,191680
522170,188250
520040,190520
523695,189920
527940,191720
520970,189700
519470,192160
526010,191560
526010,191560
523160,187560
523160,187560
523590,189990
521890,193485
525250,191020
524350,195650
525200,187040
520910,192810
526270,194550
527580,191250
527580,191250
527620,192210
521600,192350
524150,186020
523330,187610
525990,195130
527550,193870
520530,192280
522264,187980
526330,192180
528620,192400
519630,191070
519480,192150
520970,189700
522670,187270
521960,188140
521440,191620
522450,191350
527280,192500
527280,192500
526160,188990
521870,195330
521870,195330
521870,195330
526070,189770
526070,189770
526070,189770
526070,189770
525780,189880
520150,190410
519680,192410
525390,195830
526330,192230
525690,196460
525690,196460
525690,196460
525690,196460
521340,192030
525260,187390
526600,191920
520220,190620
521060,189280
521060,189280
521060,189280
521060,189280
527510,189280
528630,192870
519630,192530
519630,192530
524800,189030
527550,192350
527370,189270
519400,191860
519700,191300
528970,194370
526430,193660
522150,187880
519410,191870
523290,189480
526630,188690
520200,191670
527270,189180
524910,190230
528350,193280
527440,193030
526760,196250
524160,187940
524160,187940
519650,193620
525870,188520
526180,189550
524010,185880
524010,185880
519410,191400
524470,189320
524470,189320
524470,189320
526130,194760
526130,194760
526130,194760
522830,188570
525950,195210
525950,195210
519480,192030
519480,192030
525150,195780
525150,195780
521980,188110
527180,189650
524660,191130
524660,191130
526340,195890
526340,195890
528150,191320
520910,192880
526960,191900
520790,192850
520790,192850
527130,189740
524740,189410
524740,189410
520910,192820
523780,187800
522780,187510
522780,187510
523880,187690
522760,187510
520040,190550
520040,190550
518750,192190
528650,191610
527370,188970
519820,190830
520640,189800
527140,191880
520190,191500
522130,194340
521240,189050
522650,187320
518540,192700
523590,188370
522950,187440
522950,187440
521670,191290
521670,191290
524830,189400
525190,190790
522420,190500
527320,196400
527320,189060
528370,190750
520800,192850
520800,192850
524850,189930
525600,195640
528010,192140
524170,191090
524170,191090
527350,191920
528260,191210
523630,187950
523630,187950
520090,190520
526210,195920
526130,188980
526130,188980
526130,188980
526130,188980
524810,188790
527590,192040
527590,192040
528890,191760
523900,185790
525450,194010
525450,194010
519560,191500
519330,192730
526670,191900
525000,196120
520240,193100
522200,188290
524680,189400
526320,192720
520784,194956
527010,193670
520130,190540
523820,187750
523770,196410
526480,191100
526480,191100
524800,189270
523760,188090
523760,188090
520890,189460
526080,191400
525150,195890
524830,189400
528370,190660
526380,194080
523780,187820
522410,188520
523670,188680
526320,189640
520970,189700
522600,187280
521300,192550
521300,192550
521300,192550
526740,190870
526740,190870
526740,190870
520263,193930
520263,193930
520263,193930
518290,192790
525080,186130
526650,187240
519350,191450
518320,192780
517470,193870
517470,193870
519740,190900
519380,191410
517450,193920
517450,193920
517450,193920
517450,193920
519490,191290
519490,191290
519240,191590
519240,191590
519640,191050
519230,191610
519940,190670
519940,190670
520370,190120
521190,189120
520630,189810
521280,188980
521280,188980
521280,188980
521280,188980
520170,190390
521020,189330
521180,189120
520560,189890
519471,191318
527200,193180
521130,190590
523290,189370
524060,185920
524060,185920
524060,185920
524060,185920
524390,186830
524390,186830
522660,188940
523520,190050
525440,189100
524840,187570
527300,189050
526440,191970
527600,192020
528700,192740
522300,187930
522300,187930
522820,188570
525970,195170
526700,190330
524110,186900
520920,193570
527270,189230
526270,188460
520750,189640
522020,189820
525490,196290
520320,190720
526470,191420
526470,191420
519450,191930
524480,196800
521380,192050
527010,195510
527010,195510
527010,195510
526430,193660
526430,193660
523280,189370
524790,189420
522290,190720
522290,190720
519980,192460
519980,192460
523290,189500
522670,187280
522670,187280
522670,187280
522670,187280
527280,192920
525060,189410
525790,189890
525790,189890
522790,189170
522790,189170
525370,193000
526640,190440
524370,196880
526920,195790
523530,187380
521640,192340
523830,187860
520180,190380
526020,190590
527280,189310
519560,191190
521240,191980
521500,191570
527470,194850
522300,187930
522300,187930
524780,190350
524690,197330
524690,197330
524960,189400
523970,189560
520200,191780
520200,191780
522670,188950
519790,193360
522460,192810
522460,192810
521530,190590
521530,190590
523320,189160
524850,187560
523980,187710
525710,190290
522340,189730
523570,187900
521740,192240
524800,189410
525450,194010
525500,188500
520390,192110
520020,190600
520020,190600
520020,190600
520020,190600
520020,190600
526510,192140
518310,192770
526570,195430
525350,189140
527890,192110
523910,187900
523350,188860
523770,188610
521320,188280
523980,196420
523980,196420
526350,196150
526020,191440
526320,190840
523520,194160
525050,190900
524370,196880
524400,189280
527120,188940
523990,196420
522940,188590
519560,192800
524030,187960
522420,191390
524300,189290
526870,190050
522840,187400
523720,186580
528400,190610
525070,187830
527280,189250
524710,196380
525770,193560
522560,188530
521070,195080
526370,193510
522910,187410
524790,189660
524790,189660
523430,189970
522230,190750
526240,191750
526240,191750
523570,187940
526630,190790
526630,190790
526630,190790
526630,190790
526630,190790
526630,190790
526630,190790
526630,190790
525890,193980
526130,188990
526320,192590
522410,189730
522410,189730
522410,189730
527270,189270
523450,188850
527250,191900
524350,187650
523410,189720
523410,189720
525160,190670
525580,191180
521940,187720
521940,187720
519500,192200
525900,191510
522190,188280
522180,193880
522930,188540
523900,185790
523760,190010
521390,196330
521390,196330
522810,187410
520060,190560
519620,192310
522350,187940
526080,189760
521610,190750
522630,188940
521330,189940
525180,190680
519590,191230
519590,191230
523710,187880
527310,189870
524620,186240
524800,189568
528160,191320
524170,190780
525990,191630
520180,190390
520920,195190
527970,191580
526280,190390
521740,191510
518920,192940
524230,187190
524230,187190
523850,185750
522164,187832
527580,192080
524280,189220
522100,187950
527120,188940
525960,192530
525270,187380
520910,191470
526440,191650
524830,187580
527320,192320
518270,192830
521090,189770
525040,189360
525040,189360
523310,187510
523940,190290
523940,190290
524640,189390
527490,193830
519460,191980
524770,189420
523980,186460
526470,195980
525060,189390
525060,189390
521580,188870
521580,188870
526480,191110
522840,187330
521670,191080
521590,192400
527270,189180
523290,189370
523290,189370
523290,189370
524100,185890
522290,190720
520960,195480
520960,195480
522660,188960
525750,191350
525750,191350
521930,187710
521930,187710
527130,188930
528630,190980
527850,191300
521670,191190
525050,187890
524150,188280
523080,187700
519190,192860
520920,192870
522410,188520
525290,190440
526620,190760
519810,192870
528790,191710
528790,191710
527430,191950
524930,187660
524930,187660
522900,188580
525980,192530
525980,192530
521840,190130
521840,190130
521840,190130
526210,188980
522340,189170
522340,189170
520300,190210
523620,189950
523620,189950
522580,187630
518270,192810
518270,192810
518270,192810
518270,192810
524190,189000
526470,191420
528170,192310
526520,196180
523590,188370
524360,189270
522490,188520
528060,191400
524890,188470
526470,191430
526470,191430
524830,193960
524830,193960
528580,192390
528580,192390
518290,192790
523520,187870
525120,191180
526360,192160
524910,189420
525190,190690
522600,191380
522600,191380
522930,187440
